1316,6
1317,15
1318,13
1319,14
1321,16
1322,12
1323,12
1324,0
1325,10
1326,9
1327,12
1328,16
1329,15
1330,1
1331,7
1332,13
1333,5
1334,11
1335,24
1336,18
1337,7
1338,12
1339,12
1340,6
1341,13
1342,10
1343,6
1344,12
1345,13
1346,17
1347,9
1348,19
1349,19
1350,4
1351,11
1352,15
1353,16
1354,11
1355,14
1356,5
1357,5
1358,7
1359,7
1360,11
1361,12
1362,4
1363,17
1364,12
1365,14
1366,11
1367,0
1368,14
1369,16
1370,22
1371,4
1372,19
1373,5
1374,11
1375,14
1376,19
1377,14
1378,0
1379,13
1380,6
1381,0
1384,6
1385,16
1386,27
1387,0
1388,7
1389,10
1390,19
1391,19
1392,4
1393,10
1394,11
1395,18
1396,20
1397,0
1398,14
1399,16
1400,14
1401,18
1402,6
1404,9
1405,12
1406,9
1407,12
1408,4
1409,15
1410,17
1411,9
1412,17
1413,16
1414,13
1415,15
1416,17
1417,6
1418,6
1419,11
1420,19
1421,10
1422,17
1423,14
1424,11
1425,14
1426,18
1427,6
1428,0
1429,14
1430,12
1431,8
1432,17
1433,15
1434,4
1435,16
1436,6
1437,12
1438,14
1439,6
1440,4
1441,15
1442,19
1443,14
1444,19
1445,14
1446,10
1447,0
1448,8
1449,8
1450,15
1451,12
1452,0
1453,4
1454,0
1455,10
1456,11
1457,15
1458,0
1459,8
1460,13
1461,12
1462,17
1463,8
1464,12
1465,0
1466,14
1467,19
1468,0
1469,11
1470,15
1471,16
1472,0
1473,16
1474,10
1475,6
1476,6
1477,12
1478,0
1479,18
1480,15
1481,13
1482,19
1483,0
1484,11
1485,8
1486,14
1487,7
1488,12
1489,15
1490,11
1491,7
1492,19
1493,14
1494,20
1495,10
1496,0
1497,10
1498,17
1499,15
1500,9
1501,11
1502,16
1503,9
1504,12
1505,17
1506,16
1507,14
1508,14
1509,15
1510,17
1511,16
1512,11
1513,14
1514,18
1515,8
1516,13
1517,16
1518,20
1519,14
1520,13
1521,16
1522,10
1523,18
1524,5
1525,14
1526,5
1527,10
1528,13
1529,16
1530,20
1531,6
1532,12
1533,18
1534,18
1535,9
1536,18
1537,16
1538,22
1539,16
1540,13
1541,9
1542,19
1543,6
1544,7
1545,14
1546,5
1547,3
1548,11
1549,12
1550,4
1551,5
1552,11
1553,11
1554,21
1555,16
1556,18
1557,21
1558,0
1559,16
1560,8
1561,15
1562,15
1563,12
1564,10
1565,12
1566,14
1567,0
1568,4
1569,10
1570,12
1571,16
1572,16
1573,18
1574,18
1575,19
1576,12
1577,11
1578,14
1579,0
1580,13
1581,12
1582,17
1583,0
1584,11
1585,18
1586,18
1587,14
1588,15
1589,0
1590,7
1591,20
1592,4
1593,11
1594,14
1595,12
1596,0
1597,0
1598,3
1599,11
1600,13
1601,16
1602,18
1603,19
1604,17
1605,18
1606,8
1607,13
1608,22
1609,17
1610,0
1611,20
1612,11
1613,13
1614,8
1615,15
1616,23
1617,19
1618,15
1619,14
1620,7
1621,13
1622,7
1623,15
1624,20
1625,15
1626,22
1627,20
1628,24
1629,10
1630,12
1631,13
1632,19
1633,12
1634,15
1635,16
1636,12
1637,17
1638,19
1639,7
1640,13
1641,0
1642,20
1643,11
1644,13
1645,0
1646,15
1647,12
1648,18
1649,17
1650,19
1651,0
1652,6
1653,16
1654,9
1655,14
1656,13
1657,18
1658,19
1659,25
1660,10
1661,14
1662,12
1663,15
1664,14
1665,20
1666,19
1667,17
1668,4
1669,11
1670,13
1671,18
1672,5
1673,4
1674,10
1675,22
1676,6
1677,15
1678,8
1679,10
1680,7
1681,4
1682,10
1683,0
1684,11
1685,19
1686,12
1687,13
1688,17
1689,12
1690,17
1691,15
1692,20
1693,19
1694,11
1695,13
1696,13
1697,10
1698,0
1699,9
1700,15
1701,13
1702,16
1703,3
1704,17
1705,0
1706,9
1707,12
1708,16
1709,12
1710,18
1711,11
1712,4
1713,10
1715,12
1716,7
1717,11
1718,4
1719,13
1720,12
1721,13
1722,11
1723,15
1724,14
1725,16
1726,13
1727,14
1728,17
1729,16
1730,7
1731,4
1732,14
1733,20
1734,20
1735,8
1736,14
1737,12
1738,15
1739,21
1740,7
1741,19
1742,17
1743,10
1744,12
1745,20
1746,18
1747,10
1748,7
1749,12
1750,13
1751,18
1752,19
1753,12
1754,18
1755,7
1756,11
1757,12
1758,7
1759,11
1760,18
1761,16
1762,18
1763,24
1764,7
1765,14
1766,14
1767,18
1768,9
1769,6
1770,22
1771,14
1772,19
1773,4
1774,13
1775,12
1776,0
1777,16
1778,10
1779,9
1780,9
1781,14
1782,16
1783,8
1784,14
1785,18
1786,16
1787,19
1788,8
1789,6
1790,11
1791,14
1792,21
1793,9
1795,13
1796,13
1797,14
1798,15
1799,15
1800,15
1801,17
1802,10
1803,15
1804,18
1805,22
1806,12
1807,14
1808,13
1809,1
1810,14
1811,6
1812,7
1813,6
1814,19
1815,0
1816,5
1817,6
1818,14
1819,16
1820,14
1821,10
1822,7
1823,13
1824,18
1825,18
1826,14
1827,14
1828,12
1829,17
1830,21
1831,16
1832,19
1833,13
1834,5
1835,7
1836,17
1837,3
1838,15
1839,22
1840,24
1841,23
1842,25
1843,13
1844,19
1845,30
1846,12
1847,15
1848,21
1849,16
1850,10
1851,20
1852,16
1853,21
1854,17
1855,5
1856,15
1857,20
1858,16
1859,23
1860,19
1861,0
1862,7
1863,12
1864,4
1865,13
1866,17
1867,18
1868,26
1869,0
1870,0
1871,4
1872,12
1873,21
1874,9
1875,14
1876,10
1877,12
1878,15
1879,21
1880,0
1881,15
1882,18
1883,19
1884,15
1885,12
1886,21
1887,11
1888,13
1889,12
1890,10
1891,12
1892,15
1893,17
1894,5
1895,7
1896,12
1897,11
1898,14
1899,0
1900,10
1901,19
1902,14
1904,8
1905,13
1906,18
1907,7
1908,16
1909,22
1910,21
1911,11
1912,9
1913,8
1914,11
1915,12
1916,11
1917,15
1918,14
1919,4
1920,7
1921,29
1922,12
1924,5
1925,7
1926,10
1927,9
1928,0
1929,8
1930,12
1931,10
1932,10
1933,15
1934,5
1935,8
1936,24
1937,13
1938,14
1939,13
1940,7
1941,13
1942,5
1943,14
1944,15
1945,14
1946,10
1947,13
1948,16
1949,14
1950,0
1951,8
1952,5
1953,12
1954,13
1955,14
1956,12
1957,20
1958,12
1959,13
1960,14
1962,16
1963,12
1964,4
1965,9
1966,8
1967,12
1968,0
1969,7
1970,16
1971,23
1972,8
1973,0
1974,16
1975,4
1976,12
1977,4
1978,4
1979,16
1980,7
1981,16
1982,17
1983,14
1985,7
1986,10
1987,12
1988,12
1989,16
1990,11
1991,10
1992,10
1993,21
1994,15
1995,0
1996,6
1997,11
1998,15
1999,13
2000,20
2001,16
2002,9
2003,7
2004,9
2005,17
2006,12
2007,18
2008,16
2009,9
2010,3
2011,11
2012,8
2013,14
2014,15
2015,12
2016,11
2017,21
2018,6
2019,12
2020,16
2021,14
2022,12
2023,11
2024,13
2025,27
2026,14
2027,19
2028,4
2029,7
2030,16
2031,14
2032,18
2033,5
2034,7
2035,13
2036,11
2037,5
2038,15
2039,0
2040,12
2041,20
2042,15
2043,19
2044,13
2045,13
2046,0
2047,17
2048,12
2049,18
2050,0
2051,19
2052,4
2053,0
2054,14
2055,16
2056,12
2057,6
2058,13
2059,0
2060,22
2061,3
2062,14
2063,10
2064,13
2065,14
2066,15
2067,0
2068,0
2069,13
2070,15
2071,21
2072,9
2073,12
2074,14
2075,9
2076,19
2078,9
2079,15
2080,19
2081,20
2082,8
2083,2
2084,15
2085,12
2086,15
2087,15
2088,15
2089,9
2090,7
2091,13
2092,14
2093,14
2094,18
2095,19
2096,11
2097,6
2098,15
2099,15
2100,17
2101,0
2102,17
2103,8
2104,16
2105,18
2106,18
2107,11
2108,8
2109,13
2110,12
2111,19
2112,17
2113,24
2114,0
2115,11
2116,11
2117,11
2118,11
2119,19
2120,0
2121,8
2122,18
2123,16
2124,18
2125,23
2126,18
2127,7
2128,13
2129,16
2130,15
2131,14
2132,13
2133,12
2134,8
2135,16
2136,15
2137,12
2138,12
2139,4
2140,12
2141,12
2142,15
2143,13
2144,15
2145,4
2146,13
2147,0
2148,10
2149,8
2150,16
2151,13
2152,19
2153,4
2154,4
2155,12
2156,10
2157,12
2158,13
2159,13
2160,5
2161,6
2162,16
2163,5
2164,7
2166,11
2167,6
2168,10
2169,14
2170,11
2171,11
2172,17
2173,14
2174,0
2175,12
2176,14
2177,0
2178,10
2179,12
2180,16
2181,0
2183,5
2184,18
2185,19
2186,13
2187,11
2188,17
2189,9
2190,12
2191,17
2192,18
2193,8
2194,12
2195,11
2196,17
2197,19
2198,14
2199,0
2200,8
2201,14
2202,11
2203,18
2204,5
2205,10
2206,13
2207,17
2208,14
2209,20
2210,9
2211,14
2212,11
2213,15
2214,12
2215,18
2216,13
2217,7
2218,13
2219,12
2220,17
2221,0
2222,16
2223,8
2224,12
2225,11
2226,12
2227,0
2228,13
2229,11
2230,11
2231,4
2232,9
2233,14
2234,13
2235,9
2236,8
2237,17
2238,6
2239,12
2240,11
2241,17
2242,16
2243,16
2244,17
2245,15
2246,5
2247,11
2248,13
2249,0
2250,14
2251,11
2252,13
2253,12
2254,17
2255,20
2256,18
2257,9
2258,12
2259,13
2260,15
2261,19
2262,12
2263,15
2264,0
2265,0
2266,14
2267,0
2268,15
2269,0
2270,14
2271,16
2272,20
2273,13
2274,15
2275,15
2276,17
2277,0
2278,15
2279,18
2280,0
2281,13
2282,19
2283,14
2284,17
2285,12
2286,0
2287,15
2288,11
2289,0
2290,9
2291,14
2292,4
2293,11
2294,11
2295,12
2296,12
2297,14
2298,14
2299,18
2300,14
2301,20
2302,10
2303,6
2304,9
2305,15
2306,13
2307,15
2309,5
2310,12
2311,19
2312,8
2313,11
2314,13
2315,18
2316,18
2317,12
2318,17
2319,15
2320,15
2321,0
2322,20
2323,20
2324,20
2325,16
2326,18
2327,13
2328,16
2329,18
2330,18
2331,7
2332,12
2333,14
2334,19
2335,13
2336,19
2337,19
2338,1
2339,15
2340,21
2341,13
2342,13
2343,10
2344,11
2345,0
2346,8
2347,22
2348,10
2349,12
2350,14
2351,20
2352,14
2353,0
2354,14
2355,4
2356,14
2357,15
2358,7
2359,17
2360,20
2361,18
2362,19
2363,13
2364,15
2365,19
2366,0
2367,17
2369,15
2370,12
2371,8
2372,0
2373,20
2374,12
2375,13
2376,16
2377,0
2378,13
2379,17
2380,8
2381,13
2382,0
2383,0
2384,0
2385,18
2386,4
2387,0
2388,17
2389,20
2390,23
2391,4
2392,18
2393,1
2394,17
2395,16
2396,22
2397,18
2398,15
2399,4
2401,19
2402,14
2403,13
2404,10
2405,12
2406,13
2407,8
2408,4
2409,0
2410,11
2411,12
2412,12
2413,14
2414,18
2415,20
2416,18
2417,7
2418,11
2419,20
2420,1
2421,11
2422,7
2423,15
2424,18
2425,0
2426,20
2427,21
2428,8
2429,19
2430,25
2431,20
2432,24
2433,16
2434,19
2435,5
2436,11
2437,14
2438,1
2439,2
2440,2
2441,3
2442,3
2443,3
2444,3
2445,3
2446,3
2447,11
2448,12
2449,18
2450,14
2451,17
2452,20
2453,19
2454,19
2455,3
2456,5
2457,13
2458,12
2459,12
2460,3
2461,14
2462,17
2463,16
2464,15
2465,18
2466,22
2467,11
2468,10
2469,11
2470,11
2471,19
2472,20
2473,13
2474,20
2475,1
2476,3
2477,9
2478,16
2479,12
2480,2
2481,14
2482,13
2483,25
2484,4
2485,7
2486,19
2487,12
2488,19
2489,25
2490,3
2491,7
2492,13
2493,11
2494,16
2495,4
2496,18
2497,18
2498,18
2499,16
2500,19
2501,3
2502,10
2503,8
2504,11
2505,16
2506,3
2507,18
2508,6
2509,10
2510,0
2511,4
2512,9
2513,13
2514,17
2515,14
2516,17
2517,17
2518,16
2519,21
2520,4
2521,0
2522,3
2523,3
2524,12
2525,3
2526,5
2527,10
2528,13
2529,10
2530,2
2531,10
2532,17
2533,13
2534,21
2535,6
2536,15
2537,22
2538,16
2539,12
2540,19
2541,14
2542,21
2543,17
2544,20
2545,7
2546,5
2547,3
2548,8
2549,19
2550,13
2551,12
2552,19
2553,9
2554,19
2555,0
2556,0
2557,1
2558,1
2559,8
2560,13
2561,21
2562,3
2563,6
2564,10
2565,11
2566,3
2567,7
2568,16
2569,20
2570,19
2571,13
2572,13
2573,12
2574,22
2575,12
2576,3
2577,4
2578,7
2579,8
2580,12
2581,4
2582,0
2583,10
2584,22
2585,14
2586,25
2587,4
2588,3
2589,11
2590,12
2591,11
2592,4
2593,16
2594,8
2595,20
2596,5
2597,8
2598,18
2599,8
2600,12
2601,20
2602,12
2603,17
2604,22
2605,4
2606,8
2607,9
2608,11
2609,5
2610,14
2611,14
2612,17
2613,14
2614,25
2615,10
2616,13
2617,12
2618,17
2619,16
2620,17
2621,9
2622,6
2623,13
2624,12
2625,19
2626,21
2627,0
2628,6
2629,13
2630,9
2631,12
2632,14
2633,16
2634,18
2635,6
2636,12
2637,14
2638,13
2639,0
2640,0
2641,9
2642,16
2643,12
2644,9
2645,16
2646,20
2647,18
2648,13
2649,0
2650,12
2651,12
2652,15
2653,12
2654,16
2655,13
2656,0
2657,0
2658,15
2659,8
2660,11
2661,12
2662,14
2663,17
2664,21
2665,12
2666,11
2667,10
2668,11
2669,6
2670,7
2671,11
2672,14
2673,17
2674,19
2675,4
2676,9
2677,9
2678,7
2679,18
2680,14
2681,15
2682,14
2683,0
2684,5
2685,8
2686,13
2687,11
2688,10
2689,14
2690,12
2691,13
2692,17
2693,5
2694,13
2695,14
2696,14
2697,9
2698,12
2699,16
2700,15
2701,14
2702,4
2703,4
2704,4
2705,10
2706,0
2707,0
2708,13
2709,18
2710,18
2711,4
2712,3
2713,10
2714,7
2715,12
2716,9
2717,0
2718,15
2719,0
2720,3
2721,3
2722,8
2723,13
2724,18
2725,9
2726,17
2727,17
2728,16
2729,5
2730,11
2731,16
2732,12
2733,13
2734,12
2735,0
2736,0
2737,13
2738,3
2739,1
2740,6
2741,1
2742,2
2743,1
2744,1
2745,4
2746,12
2747,4
2748,5
2749,14
2750,4
2751,6
2752,2
2753,1
2754,3
2755,5
2756,4
2757,8
2758,12
2759,12
2760,0
2761,15
2762,19
2763,18
2764,16
2765,3
2766,7
2768,0
2769,20
2772,0
2773,13
2774,4
2775,5
2776,7
2777,9
2778,13
2779,13
2780,10
2781,15
2782,18
2783,3
2784,9
2785,10
2786,14
2787,18
2788,21
2789,4
2790,9
2791,13
2792,10
2793,17
2794,20
2795,23
2796,17
2797,17
2798,4
2799,7
2800,12
2801,11
2802,18
2803,21
2804,5
2805,9
2806,12
2807,18
2808,18
2809,20
2810,5
2811,8
2812,13
2813,18
2814,21
2815,0
2816,5
2817,8
2818,12
2819,14
2820,18
2821,20
2822,6
2823,9
2824,10
2825,14
2826,21
2827,20
2828,6
2829,13
2830,13
2831,12
2832,17
2833,22
2834,17
2835,13
2836,13
2837,24
2838,18
2839,7
2840,7
2841,10
2842,17
2843,18
2844,24
2845,2
2846,5
2847,7
2848,17
2849,20
2850,25
2851,5
2852,8
2853,10
2854,14
2855,18
2856,0
2857,3
2858,4
2859,8
2860,12
2861,18
2862,20
2863,3
2864,4
2865,7
2866,11
2867,17
2868,18
2869,5
2870,7
2871,14
2872,10
2873,18
2874,17
2875,3
2876,8
2877,11
2878,14
2879,13
2880,17
2881,14
2882,18
2883,0
2884,3
2885,9
2886,15
2887,16
2888,18
2889,22
2890,6
2891,6
2892,10
2893,17
2894,0
2895,0
2896,5
2897,5
2898,13
2899,21
2900,13
2901,22
2902,4
2903,3
2904,13
2905,19
2906,19
2907,21
2908,4
2909,4
2910,8
2911,16
2912,19
2913,20
2914,3
2915,9
2916,12
2917,14
2918,0
2919,20
2920,4
2921,3
2922,12
2923,15
2924,16
2925,24
2926,0
2927,21
2928,22
2929,5
2930,5
2931,14
2932,12
2933,15
2934,17
2935,3
2936,8
2937,12
2938,11
2939,21
2940,19
2941,6
2942,9
2943,10
2944,18
2945,19
2946,19
2947,5
2948,4
2949,8
2950,16
2951,21
2952,0
2953,3
2954,4
2955,14
2956,22
2957,16
2958,19
2959,3
2960,7
2961,9
2962,16
2963,13
2964,21
2965,3
2966,4
2967,15
2968,18
2969,18
2970,0
2971,14
2972,21
2973,20
2974,21
2975,3
2976,14
2977,15
2978,17
2979,4
2980,7
2981,12
2982,14
2983,17
2984,19
2985,3
2986,8
2987,12
2988,19
2989,18
2990,20
2991,3
2992,8
2993,6
2994,16
2995,17
2996,21
2997,3
2998,4
2999,5
3000,10
3001,17
3002,19
3003,1
3004,3
3005,9
3006,17
3007,18
3008,16
3009,3
3010,8
3011,13
3012,18
3013,13
3014,24
3015,16
3016,0
3017,16
3018,8
3019,11
3020,11
3021,0
3022,7
3023,5
3024,8
3025,17
3026,20
3027,22
3028,4
3029,3
3030,15
3031,16
3032,16
3033,18
3034,3
3035,5
3036,7
3037,15
3038,18
3039,20
3040,4
3041,5
3042,9
3043,17
3044,18
3045,18
3046,2
3047,3
3048,7
3049,6
3050,14
3051,20
3052,4
3053,3
3054,6
3055,12
3056,16
3057,18
3058,3
3059,3
3060,6
3061,9
3062,4
3063,6
3064,12
3065,13
3066,14
3067,11
3071,8
3073,18
3075,13
3076,4
3077,8
3078,12
3079,11
3080,18
3081,0
3082,0
3083,22
3084,0
3085,9
3086,15
3087,12
3088,9
3089,13
3090,19
3091,0
3092,18
3093,0
3094,0
3095,12
3096,10
3097,7
3098,10
3099,12
3100,8
3101,13
3102,17
3103,21
3104,22
3105,0
3106,21
3107,10
3108,14
3109,14
3110,13
3111,17
3112,0
3113,16
3114,14
3115,20
3116,14
3117,15
3118,22
3119,20
3120,0
3121,23
3122,17
3123,14
3124,14
3125,12
3126,13
3127,0
3128,14
3129,10
3130,12
3131,16
3132,12
3133,20
3134,0
3135,6
3136,17
3137,0
3138,8
3139,9
3140,15
3141,0
3142,14
3143,0
3144,15
3145,17
3146,14
3147,0
3148,18
3149,0
3150,0
3151,12
3152,10
3153,21
3154,5
3155,9
3156,11
3157,12
3158,12
3159,18
3160,11
3161,8
3162,8
3163,16
3164,12
3165,13
3166,17
3167,13
3168,7
3169,22
3170,10
3171,0
3172,17
3173,0
3174,19
3175,0
3176,17
3177,16
3178,12
3179,20
3180,0
3181,4
3182,8
3183,4
3184,10
3185,9
3186,8
3187,10
3188,10
3189,8
3190,12
3191,14
3192,13
3193,12
3194,14
3195,13
3196,7
3197,16
3198,0
3199,9
3200,0
3201,0
3202,0
3203,22
3204,19
3205,9
3206,12
3207,13
3208,5
3209,15
3210,14
3211,6
3212,12
3213,7
3214,15
3215,0
3216,9
3217,15
3218,10
3219,18
3220,20
3221,13
3223,0
3224,12
3225,18
3226,5
3227,6
3228,11
3229,15
3230,6
3231,8
3232,5
3233,14
3234,4
3235,8
3236,13
3237,8
3238,13
3239,19
3240,13
3242,10
3243,12
3244,18
3245,0
3246,20
3247,16
3248,0
3250,0
3251,7
3252,9
3253,11
3254,8
3255,11
3256,10
3257,13
3258,8
3259,11
3260,14
3261,13
3262,9
3263,11
3264,11
3265,15
3266,13
3267,17
3268,11
3269,0
3270,15
3271,13
3272,14
3273,8
3276,3
3277,7
3278,10
3279,6
3280,6
3281,6
3282,4
3283,9
3284,11
3285,7
3286,12
3287,0
3288,6
3289,14
3290,15
3291,13
3292,12
3293,13
3294,8
3295,19
3296,13
3297,18
3298,15
3299,18
3300,13
3301,14
3302,15
3303,26
3304,24
3307,17
3308,23
3309,19
3310,22
3311,22
3312,9
3313,21
3314,19
3315,21
3316,22
3317,18
3318,18
3319,23
3320,0
3321,19
3322,20
3323,23
3324,17
3325,0
3326,18
3327,20
3328,0
3329,21
3330,14
3331,0
3332,16
3333,22
3334,19
3335,23
3336,24
3337,22
3338,16
3339,0
3340,7
3342,0
3343,12
3344,19
3345,19
3346,18
3347,20
3348,19
3349,19
3350,20
3351,20
3352,0
3353,13
3354,14
3355,19
3356,17
3357,22
3358,12
3359,10
3360,10
3361,16
3362,15
3363,11
3364,21
3365,24
3366,15
3367,20
3368,18
3369,9
3370,18
3371,0
3372,10
3373,12
3374,16
3375,14
3376,14
3377,16
3378,19
3379,20
3380,0
3381,0
3382,19
3383,25
3385,0
3386,14
3387,10
3388,0
3389,0
3391,19
3392,19
3394,12
3395,0
3396,0
3397,11
3398,19
3399,13
3400,11
3405,16
3406,21
3407,9
3408,21
3409,21
3410,25
3411,20
3412,5
3413,19
3414,15
3415,22
3416,0
3417,4
3418,17
3419,23
3420,19
3421,24
3422,0
3423,8
3424,25
3425,12
3426,24
3427,23
3428,19
3429,17
3430,15
3431,20
3432,5
3433,21
3434,18
3435,22
3436,14
3437,22
3438,0
3439,13
3440,22
3441,9
3442,16
3443,7
3444,23
3445,0
3446,0
3447,5
3448,5
3449,4
3450,0
3451,7
3452,0
3453,0
3454,0
3455,0
3456,22
3457,0
3458,0
3459,19
3460,3
3461,19
3462,16
3463,0
3464,17
3466,0
3467,21
3468,0
3469,11
3470,0
3471,12
3472,0
3473,18
3474,8
3475,0
3476,22
3477,15
3478,0
3479,18
3480,0
3481,0
3482,14
3483,11
3484,13
3485,13
3486,4
3487,16
3488,0
3489,0
3490,0
3491,19
3492,19
3493,0
3494,13
3495,10
3496,8
3497,20
3498,19
3499,14
3500,0
3501,19
3502,0
3503,18
3504,0
3505,19
3506,0
3507,3
3508,11
3509,0
3510,8
3511,0
3512,3
3513,16
3514,0
3515,22
3516,16
3517,0
3518,7
3519,0
3520,25
3521,12
3522,14
3523,12
3525,19
3526,16
3527,25
3528,18
3529,12
3530,0
3531,19
3532,7
3533,3
3534,12
3535,24
3536,12
3537,0
3538,22
3539,0
3540,22
3541,9
3542,9
3543,22
3544,15
3545,19
3546,5
3547,20
3548,18
3549,0
3550,9
3551,9
3552,14
3553,6
3554,3
3555,20
3556,0
3557,10
3558,0
3559,14
3560,0
3561,0
3562,0
3563,0
3564,0
3565,18
3566,5
3567,16
3568,8
3569,0
3570,0
3571,0
3572,16
3573,12
3574,0
3575,5
3576,14
3577,26
3578,3
3579,9
3580,0
3581,0
3582,19
3583,10
3584,12
3585,0
3586,17
3587,20
3588,5
3589,21
3590,14
3591,14
3592,0
3593,19
3594,13
3595,4
3596,19
3597,0
3598,18
3599,0
3600,18
3601,0
3602,4
3603,11
3604,0
3605,18
3606,20
3607,0
3608,0
3609,0
3610,9
3611,24
3612,19
3613,8
3614,13
3615,0
3616,14
3617,0
3618,0
3619,0
3620,22
3621,10
3622,4
3623,0
3624,0
3625,0
3626,17
3627,0
3628,0
3629,11
3630,0
3631,0
3632,11
3633,15
3634,8
3635,13
3636,17
3637,17
3638,0
3639,15
3640,19
3641,18
3642,0
3643,17
3644,13
3645,20
3646,0
3647,23
3648,18
3649,11
3650,16
3651,16
3652,11
3653,17
3654,22
3655,11
3656,21
3657,15
3658,13
3659,18
3660,20
3661,13
3662,20
3663,13
3664,17
3665,15
3666,21
3667,18
3668,9
3669,18
3670,0
3671,11
3672,0
3673,13
3674,19
3675,18
3676,18
3677,19
3678,15
3679,17
3680,20
3681,16
3682,19
3683,19
3684,8
3685,22
3686,17
3687,14
3688,15
3689,14
3690,0
3691,13
3692,21
3693,11
3694,0
3695,13
3696,24
3697,17
3698,16
3699,6
3700,17
3701,16
3702,15
3703,10
3704,0
3705,0
3706,14
3707,0
3708,0
3709,10
3710,0
3711,6
3712,0
3713,18
3714,14
3715,0
3716,0
3717,0
3718,0
3719,21
3720,0
3721,0
3722,0
3723,0
3724,5
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,13
3732,0
3733,1
3734,16
3735,0
3736,18
3737,18
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,14
3746,19
3747,17
3748,21
3749,11
3750,14
3751,14
3752,22
3753,9
3754,19
3755,12
3756,0
3757,0
3758,9
3759,0
3760,12
3761,20
3762,8
3763,24
3764,25
3765,2
3766,0
3767,0
3768,0
3769,20
3770,16
3771,0
3772,0
3773,0
3774,16
3777,12
3778,4
3779,17
3780,16
3781,0
3782,13
3783,15
3784,0
3785,0
3786,12
3787,6
3788,9
3789,19
3790,11
3792,0
3793,11
3794,18
3795,0
3796,0
3797,13
3798,12
3799,12
3800,22
3801,0
3802,11
3803,12
3804,0
3805,13
3806,13
3807,20
3808,0
3809,0
3810,19
3811,10
3812,16
3813,0
3814,0
3825,11
3826,12
3827,16
3828,16
3829,23
3830,18
3831,20
3832,0
3833,0
3834,24
3835,21
3836,27
3837,19
3838,8
3839,15
3840,9
3841,16
3842,7
3843,17
3844,15
3845,6
3846,23
3847,19
3848,21
3849,22
3850,20
3851,0
3852,0
3853,0
